Postcode,Latitude,Longitude
RG16QA,51.451577,-0.97545
RG16QB,51.45237,-0.975562
RG16QD,51.452207,-0.974429
RG16QE,51.451879,-0.974997
RG16QF,51.452465,-0.974092
RG16QG,51.452677,-0.974692
RG16QH,51.451988,-0.976146
RG16QJ,51.448468,-0.974656
RG16QL,51.449505,-0.975007
RG16QP,51.445066,-0.989798
RG16QQ,51.450972,-0.975104
RG16QR,51.44482,-0.990466
RG16QS,51.444663,-0.991088
RG16QT,51.444703,-0.99149
RG16QU,51.445097,-0.99138
RG16QW,51.444891,-0.989327
RG16QX,51.445392,-0.990108
RG16QY,51.445379,-0.989662
RG16QZ,51.445263,-0.990772
RG16RD,51.446635,-0.975834
RG16RE,51.447489,-0.975786
RG16RF,51.447393,-0.976163
RG16SP,51.445971,-0.977043
RG16SR,51.447628,-0.977237
RG16SS,51.447086,-0.976961
RG16SW,51.446055,-0.976365
RG16UZ,51.44455,-0.988313
RG17AA,51.455583,-0.976944
RG17AB,51.455876,-0.977585
RG17AE,51.453551,-0.976975
RG17AF,51.453617,-0.983507
RG17AG,51.455606,-0.977562
RG17AH,51.455978,-0.979007
RG17AJ,51.455876,-0.977585
RG17AN,51.455555,-0.979996
RG17AQ,51.455608,-0.977541
RG17AR,51.455593,-0.980046
RG17AT,51.455588,-0.979456
RG17AU,51.456298,-0.97959
RG17AX,51.459047,-0.977212
RG17AY,51.459132,-0.977714
RG17AZ,51.455983,-0.979526
RG17BD,51.457158,-0.978175
RG17BH,51.457008,-0.980568
RG17BJ,51.457384,-0.978271
RG17BL,51.459427,-0.977462
RG17BS,51.459333,-0.977018
RG17BT,51.45792,-0.977841
RG17BU,51.457801,-0.978514
RG17BX,51.457672,-0.979222
RG17DA,51.457679,-0.980135
RG17DB,51.456721,-0.982539
RG17DD,51.456898,-0.981405
RG17DE,51.457315,-0.982555
RG17DS,51.456087,-0.980999
RG17DT,51.457528,-0.981463
RG17EB,51.458175,-0.977038
RG17ED,51.45472,-0.982187
RG17EU,51.455802,-0.984553
RG17EX,51.456876,-0.984039
RG17EY,51.45758,-0.984161
RG17FU,51.455286,-0.981023
RG17HA,51.457658,-0.984778
RG17HB,51.457944,-0.984807
RG17HD,51.45825,-0.978568
RG17HE,51.458767,-0.978924
RG17HH,51.458788,-0.981536
RG17HJ,51.457152,-0.983645
RG17HL,51.458076,-0.9832
RG17HN,51.458108,-0.979673
RG17HP,51.457819,-0.982881
RG17HR,51.45744,-0.983696
RG17HS,51.45691,-0.983543
RG17HT,51.456324,-0.982512
RG17HU,51.458216,-0.978814
RG17HW,51.458698,-0.977392
RG17JA,51.45645,-0.982538
RG17JB,51.454557,-0.983011
RG17JE,51.455924,-0.981895
RG17JP,51.453065,-0.978943
RG17JR,51.452689,-0.97921
RG17JS,51.452543,-0.979826
RG17JW,51.455888,-0.979959
RG17JX,51.455903,-0.981672
RG17JY,51.454625,-0.984708
RG17JZ,51.454571,-0.983644
RG17LA,51.455502,-0.976838
RG17LB,51.455479,-0.976399
RG17LF,51.456301,-0.979936
RG17LJ,51.455177,-0.97971
RG17LL,51.455229,-0.980708
RG17LN,51.453868,-0.983502
RG17LP,51.455298,-0.980419
RG17LQ,51.45259,-0.980234
RG17LR,51.454838,-0.983264
RG17LS,51.456266,-0.979001
RG17LT,51.455396,-0.9782
RG17LY,51.456266,-0.979001
RG17LZ,51.452802,-0.988059
RG17NA,51.452344,-0.98386
RG17NB,51.455861,-0.983069
RG17ND,51.455584,-0.98532
RG17NE,51.455186,-0.981825
RG17NF,51.456926,-0.979268
RG17NG,51.455622,-0.982513
RG17NH,51.455439,-0.98315
RG17NL,51.455357,-0.984102
RG17NN,51.454697,-0.985549
RG17NP,51.456802,-0.985589
RG17NQ,51.455318,-0.982664
RG17NR,51.455997,-0.985311
RG17NS,51.456108,-0.986676
RG17NT,51.457013,-0.986088
RG17NU,51.456591,-0.985176
RG17NW,51.456926,-0.979268
RG17NX,51.456957,-0.985016
RG17NY,51.457333,-0.984878
RG17PA,51.457343,-0.986844
RG17PB,51.457161,-0.987804
RG17PD,51.45694,-0.987248
RG17PE,51.45646,-0.98887
RG17PF,51.457112,-0.979883
RG17PG,51.456355,-0.988196
RG17PH,51.455989,-0.988478
RG17PJ,51.455733,-0.988066
RG17PL,51.455802,-0.988784
RG17PN,51.455871,-0.989473
RG17PP,51.456503,-0.986581
RG17PQ,51.456179,-0.987596
RG17PR,51.457112,-0.979883
RG17PX,51.45534,-0.987269
RG17PY,51.455537,-0.989322
RG17QA,51.454809,-0.975896
RG17QB,51.45202,-0.978808
RG17QE,51.454809,-0.975896
RG17QF,51.454545,-0.97732
RG17QG,51.455182,-0.976363
RG17QH,51.454994,-0.975403
RG17QJ,51.455563,-0.975735
RG17QL,51.454032,-0.975245
RG17RA,51.45232,-0.988501
RG17RB,51.454048,-0.987585
RG17RD,51.453749,-0.974791
RG17RE,51.453585,-0.98299
RG17RF,51.453689,-0.982498
RG17RH,51.45482,-0.978141
RG17RJ,51.451836,-0.97918
RG17RL,51.451766,-0.979548
RG17RP,51.45174,-0.981556
RG17RQ,51.452654,-0.975153
RG17RS,51.452522,-0.980682
RG17RT,51.452517,-0.981143
RG17RU,51.454174,-0.980372
RG17RW,51.451861,-0.980179
RG17RY,51.453238,-0.975068
RG17SB,51.453395,-0.974575
RG17SH,51.452328,-0.990473
RG17SL,51.452873,-0.975493
RG17SN,51.452229,-0.976796
RG17SP,51.454252,-0.990401
RG17SR,51.452661,-0.97593
RG17SS,51.452391,-0.975964
RG17ST,51.451625,-0.978802
RG17SX,51.451565,-0.979221
RG17SY,51.451315,-0.980421
RG17SZ,51.45123,-0.980941
RG17TE,51.431561,-0.971252
RG17TF,51.431561,-0.971252
RG17TH,51.452937,-0.976643
RG17TN,51.452271,-0.984904
RG17TP,51.452211,-0.989367
RG17TQ,51.453342,-0.975742
RG17TR,51.452778,-0.987325
RG17TS,51.452414,-0.99001
RG17TT,51.452045,-0.990954
RG17TU,51.452274,-0.991481
RG17TW,51.452079,-0.985406
RG17TX,51.452657,-0.984824
RG17TY,51.452847,-0.986043
RG17UD,51.454836,-0.979983
RG17UE,51.453551,-0.976975
RG17UG,51.453909,-0.979932
RG17UH,51.454817,-0.980933
RG17UL,51.45481,-0.981178
RG17UP,51.453794,-0.981085
RG17UQ,51.453985,-0.980347
RG17UR,51.453744,-0.981454
RG17UU,51.454743,-0.981741
RG17UY,51.454872,-0.983076
RG17UZ,51.455078,-0.984893
RG17WB,51.431561,-0.971252
RG17XD,51.453949,-0.982406
RG17XF,51.453854,-0.982898
RG17XG,51.452326,-0.982888
RG17XH,51.452402,-0.983362
RG17XJ,51.452067,-0.983967
RG17XR,51.453757,-0.986196
RG17XS,51.453993,-0.979253
RG17XT,51.453293,-0.979413
RG17XU,51.453176,-0.980365
RG17XW,51.452626,-0.983285
RG17XX,51.45317,-0.981776
RG17XY,51.453168,-0.984417
RG17XZ,51.453241,-0.985847
RG17YA,51.45389,-0.98389
RG17YB,51.454465,-0.98487
RG17YD,51.452237,-0.981969
RG17YE,51.453866,-0.984279
RG17YF,51.453447,-0.983641
RG17YG,51.454516,-0.986417
RG17YH,51.453318,-0.986349
RG17YJ,51.454892,-0.985379
RG17YL,51.453508,-0.988561
RG17YN,51.4545,-0.987849
RG17YP,51.454758,-0.988577
RG17YQ,51.454493,-0.986064
RG17YR,51.455001,-0.989665
RG17YS,51.454085,-0.98875
RG17YT,51.454273,-0.989768
RG17YU,51.453014,-0.990731
RG17YW,51.454559,-0.987444
RG17YX,51.453018,-0.989177
RG17YY,51.454298,-0.983319
RG17YZ,51.455032,-0.987917
RG17ZL,51.455344,-0.98755
RG18AA,51.460102,-0.976512
RG18AB,51.459502,-0.95944
RG18AD,51.460622,-0.976119
RG18AE,51.459766,-0.958786
RG18AF,51.460119,-0.958044
RG18AG,51.459306,-0.957509
RG18AH,51.461223,-0.976998
RG18AJ,51.461316,-0.974512
RG18AL,51.460644,-0.972564
RG18AN,51.46162,-0.975355
RG18AQ,51.459264,-0.957948
RG18AR,51.461898,-0.975262
RG18AS,51.462451,-0.975488
RG18AT,51.461121,-0.976641
RG18AU,51.462886,-0.975939
RG18AX,51.462743,-0.975215
RG18AY,51.463017,-0.975461
RG18AZ,51.463896,-0.976412
RG18BA,51.460674,-0.973073
RG18BB,51.463803,-0.976955
RG18BD,51.466305,-0.979275
RG18BN,51.459662,-0.966374
RG18BP,51.460763,-0.964722
RG18BQ,51.460349,-0.966747
RG18BT,51.460951,-0.970836
RG18BW,51.459174,-0.964989
RG18BY,51.464388,-0.979237
RG18DA,51.460942,-0.969785
RG18DB,51.460413,-0.96889
RG18DD,51.462022,-0.971891
RG18DE,51.462035,-0.972352
RG18DF,51.460057,-0.956059
RG18DG,51.463271,-0.971655
RG18DH,51.46245,-0.976632
RG18DJ,51.461666,-0.973188
RG18DL,51.46229,-0.972691
RG18DN,51.464439,-0.976861
RG18DP,51.463143,-0.974615
RG18DQ,51.460037,-0.967071
RG18DR,51.463602,-0.974663
RG18DS,51.464202,-0.97547
RG18DT,51.463399,-0.975157
RG18DU,51.462797,-0.977258
RG18DW,51.462706,-0.972005
RG18DX,51.461428,-0.97808
RG18DY,51.462315,-0.97742
RG18DZ,51.462221,-0.977155
RG18EA,51.463546,-0.977543
RG18EB,51.464042,-0.978756
RG18ED,51.461701,-0.983558
RG18EF,51.46097,-0.981142
RG18EG,51.462888,-0.978465
RG18EH,51.462079,-0.978246
RG18EJ,51.461955,-0.977679
RG18EL,51.462588,-0.979047
RG18EN,51.461769,-0.978742
RG18EP,51.461317,-0.981854
RG18EQ,51.463673,-0.984925
RG18ER,51.460665,-0.978169
RG18ES,51.4609,-0.98038
RG18ET,51.460772,-0.979073
RG18EU,51.460164,-0.977475
RG18EW,51.462286,-0.987584
RG18EY,51.461075,-0.977814
RG18EZ,51.461683,-0.977412
RG18FG,51.462969,-0.977383
RG18FJ,51.458816,-0.962118
RG18FN,51.461861,-0.989629
RG18FP,51.459855,-0.972976
RG18FR,51.460166,-0.965355
RG18FS,51.45924,-0.967284
RG18FT,51.45924,-0.967284
RG18FU,51.45924,-0.967284
RG18FW,51.45924,-0.967284
RG18FX,51.461154,-0.980411
RG18FY,51.46173,-0.980456
RG18FZ,51.461833,-0.980972
RG18GA,51.461594,-0.979394
RG18GB,51.46186,-0.979978
RG18GD,51.46168,-0.979939
RG18GE,51.461878,-0.980957
RG18GF,51.461606,-0.980761
RG18GG,51.462492,-0.974077
RG18GJ,51.461725,-0.981003
RG18HA,51.462339,-0.976289
RG18HD,51.461403,-0.985465
RG18HH,51.462976,-0.983371
RG18HS,51.461681,-0.987295
RG18HT,51.461715,-0.988158
RG18HW,51.462299,-0.985157
RG18HX,51.461724,-0.988365
RG18HY,51.461324,-0.984718
RG18JA,51.460861,-0.975933
RG18JF,51.461062,-0.982435
RG18JG,51.46062,-0.971859
RG18JP,51.463028,-0.987035
RG18JR,51.461215,-0.983526
RG18JS,51.463184,-0.986606
RG18LB,51.462303,-0.980184
RG18LG,51.462308,-0.981796
RG18LJ,51.462724,-0.980031
RG18LL,51.462124,-0.983384
RG18LS,51.460099,-0.967918
RG18LX,51.461543,-0.983
RG18NA,51.460592,-0.99037
RG18NH,51.461976,-0.986301
RG18NQ,51.462974,-0.982076
RG18PA,51.463953,-0.983033
RG18PQ,51.46206,-0.986674
RG18PR,51.460099,-0.967918
RG18QE,51.463202,-0.979365
RG18QS,51.463083,-0.972889
RG18QT,51.461422,-0.970134
RG18XL,51.431561,-0.971252
RG18XR,51.431561,-0.971252
RG19AE,51.431561,-0.971252
RG19AN,51.431562,-0.971231
RG19AP,51.431562,-0.971231
RG19AT,51.431562,-0.971231
RG19AX,51.431562,-0.971231
RG19AY,51.431562,-0.971231
RG19BD,51.431562,-0.971231
RG19BG,51.431562,-0.971231
RG19BJ,51.431562,-0.971231
RG19BN,51.431561,-0.971252
RG19BS,51.431562,-0.971231
RG19BZ,51.431562,-0.971231
RG19DB,51.431562,-0.971231
RG19DF,51.431562,-0.971231
RG19DL,51.431561,-0.971252
RG19DX,51.431562,-0.971231
RG19EB,51.431562,-0.971231
RG19EL,51.431562,-0.971231
RG19FA,51.431562,-0.971231
RG19FH,51.431562,-0.971231
RG19FJ,51.431562,-0.971231
RG19FN,51.431562,-0.971231
RG19FQ,51.431562,-0.971231
RG19FS,51.431562,-0.971231
RG19GN,51.431562,-0.971231
RG19GP,51.431562,-0.971231
RG19GQ,51.431562,-0.971231
RG19GT,51.431562,-0.971231
RG19HA,51.431562,-0.971231
RG19JH,51.431562,-0.971231
RG19JP,51.431562,-0.971231
RG19JT,51.431562,-0.971231
RG19JW,51.431562,-0.971231
RG19LG,51.431562,-0.971231
RG19LS,51.431562,-0.971231
RG19LT,51.431562,-0.971231
RG19LU,51.431562,-0.971231
RG19LX,51.431562,-0.971231
RG19NE,51.431561,-0.971252
RG19NH,51.431561,-0.971252
RG19NL,51.431562,-0.971231
RG19NR,51.431562,-0.971231
RG19NT,51.431561,-0.971252
RG19NX,51.431561,-0.971252
RG19NY,51.431562,-0.971231
RG19NZ,51.431562,-0.971231
RG19PD,51.431562,-0.971231
RG19PE,51.431562,-0.971231
RG19PF,51.431562,-0.971231
RG19PG,51.431562,-0.971231
RG19PH,51.431562,-0.971231
RG19PL,51.431562,-0.971231
RG19PQ,51.431562,-0.971231
RG19PR,51.431562,-0.971231
RG19PW,51.431561,-0.971252
RG19QU,51.431561,-0.971252
RG19QW,51.431561,-0.971252
RG19RY,51.431562,-0.971231
RG19RZ,51.431562,-0.971231
RG19SA,51.452839,-0.973573
RG19SB,51.453506,-0.976976
RG19SD,51.453506,-0.976976
RG19SE,51.453506,-0.976976
RG19SF,51.453506,-0.976976
RG19SG,51.453506,-0.976976
RG19SH,51.453506,-0.976976
RG19SJ,51.453506,-0.976976
RG19SL,51.453506,-0.976976
RG19SN,51.453506,-0.976976
RG19SP,51.453506,-0.976976
RG19SQ,51.453506,-0.976976
RG19SR,51.453506,-0.976976
RG19SS,51.453506,-0.976976
RG19ST,51.453506,-0.976976
RG19SU,51.453506,-0.976976
RG19SW,51.453506,-0.976976
RG19TQ,51.431561,-0.971252
RG19TR,51.431561,-0.971252
RG19TT,51.431561,-0.971252
RG19UG,51.431561,-0.971252
RG19UX,51.431561,-0.971252
RG19UY,51.431561,-0.971252
RG19WN,51.431561,-0.971252
RG19XP,51.431561,-0.971252
RG19XQ,51.431561,-0.971252
RG19ZG,51.431561,-0.971252
RG19ZJ,51.431561,-0.971252
RG19ZL,51.431561,-0.971252
RG19ZX,51.453506,-0.976976
RG19ZY,51.453506,-0.976976
RG19ZZ,51.431561,-0.971252
RG100AA,51.475505,-0.8605
RG100AB,51.47511,-0.859382
RG100AD,51.472974,-0.863716
RG100AE,51.474765,-0.862073
RG100AF,51.470681,-0.851708
RG100AG,51.474059,-0.862523
RG100AH,51.470884,-0.861464
RG100AJ,51.473384,-0.863155
RG100AL,51.472559,-0.862647
RG100AN,51.470326,-0.862151
RG100AP,51.474356,-0.860716
RG100AQ,51.472804,-0.862007
RG100AR,51.473779,-0.860485
RG100AS,51.473209,-0.860125
RG100AT,51.472902,-0.859855
RG100AU,51.473022,-0.858517
RG100AW,51.471189,-0.862335
RG100AX,51.471885,-0.858128
RG100AY,51.471351,-0.860354
RG100AZ,51.470424,-0.858524
RG100BA,51.470963,-0.859212
RG100BB,51.471058,-0.856978
RG100BD,51.47041,-0.85698
RG100BE,51.469928,-0.857529
RG100BG,51.475302,-0.860865
RG100BH,51.473448,-0.857696
RG100BJ,51.476877,-0.852556
RG100BL,51.474873,-0.855443
RG100BN,51.469743,-0.848694
RG100BP,51.459782,-0.849765
RG100BQ,51.462225,-0.860452
RG100BS,51.464862,-0.845189
RG100BT,51.459004,-0.850097
RG100BU,51.459428,-0.850231
RG100BX,51.458861,-0.851109
RG100BY,51.458808,-0.851167
RG100BZ,51.459585,-0.851756
RG100DA,51.458751,-0.852914
RG100DB,51.458418,-0.852894
RG100DD,51.458367,-0.852233
RG100DE,51.458635,-0.852769
RG100DF,51.458807,-0.853114
RG100DG,51.458954,-0.853384
RG100DH,51.460683,-0.852722
RG100DJ,51.463455,-0.85212
RG100DL,51.463568,-0.85063
RG100DN,51.458469,-0.85436
RG100DP,51.457239,-0.854359
RG100DQ,51.45611,-0.854074
RG100DR,51.456246,-0.853265
RG100DS,51.459805,-0.85581
RG100DT,51.460148,-0.85669
RG100DU,51.459842,-0.859681
RG100DW,51.456704,-0.854102
RG100DX,51.460379,-0.859365
RG100DY,51.460646,-0.858149
RG100DZ,51.45784,-0.853556
RG100EA,51.460576,-0.859259
RG100EB,51.460913,-0.857912
RG100ED,51.460195,-0.858747
RG100EE,51.461409,-0.858746
RG100EG,51.459315,-0.859953
RG100EH,51.46144,-0.860289
RG100EJ,51.461114,-0.861017
RG100EL,51.465658,-0.860209
RG100EN,51.460388,-0.860153
RG100EP,51.462708,-0.861045
RG100EQ,51.454949,-0.859353
RG100ER,51.462903,-0.860752
RG100ES,51.461184,-0.859834
RG100ET,51.457458,-0.852857
RG100EU,51.468921,-0.860246
RG100EW,51.460469,-0.860151
RG100EX,51.46813,-0.859388
RG100EY,51.468078,-0.857777
RG100EZ,51.468703,-0.858222
RG100FR,51.466084,-0.845129
RG100GD,51.454963,-0.855427
RG100GH,51.470529,-0.822816
RG100GJ,51.473585,-0.858143
RG100GL,51.471921,-0.863436
RG100GN,51.459779,-0.858498
RG100GP,51.486422,-0.815821
RG100GQ,51.454965,-0.855409
RG100HB,51.480857,-0.841386
RG100HE,51.483136,-0.818372
RG100HG,51.48038,-0.810797
RG100HH,51.480563,-0.818018
RG100HJ,51.48269,-0.816724
RG100HL,51.480915,-0.804817
RG100HN,51.476314,-0.802681
RG100HP,51.478238,-0.803523
RG100HR,51.479442,-0.803229
RG100HT,51.475241,-0.803227
RG100HU,51.475637,-0.804181
RG100HX,51.481162,-0.802579
RG100HY,51.481607,-0.802135
RG100JA,51.480255,-0.800302
RG100JB,51.486636,-0.804326
RG100JD,51.486779,-0.806007
RG100JE,51.486286,-0.805109
RG100JG,51.486447,-0.806117
RG100JH,51.484204,-0.806445
RG100JJ,51.483151,-0.805436
RG100JL,51.482421,-0.805473
RG100JN,51.485186,-0.806564
RG100JP,51.486086,-0.815761
RG100JR,51.485633,-0.818956
RG100JS,51.48602,-0.809926
RG100JT,51.486783,-0.813525
RG100JU,51.486052,-0.814001
RG100JW,51.485995,-0.814784
RG100JX,51.485243,-0.80887
RG100JY,51.485633,-0.809879
RG100JZ,51.485001,-0.808977
RG100LA,51.487126,-0.823512
RG100LB,51.487176,-0.823751
RG100LD,51.487205,-0.823967
RG100LE,51.487289,-0.82431
RG100LF,51.487319,-0.824554
RG100LG,51.487347,-0.824741
RG100LH,51.487359,-0.825014
RG100LJ,51.486467,-0.815147
RG100LL,51.471399,-0.852539
RG100LN,51.473018,-0.85535
RG100LP,51.472203,-0.853786
RG100LQ,51.47304,-0.856602
RG100LT,51.465629,-0.837046
RG100LU,51.466121,-0.841381
RG100LW,51.472258,-0.855786
RG100LX,51.465678,-0.838413
RG100LZ,51.465191,-0.830281
RG100NA,51.461953,-0.835603
RG100ND,51.454545,-0.826753
RG100NE,51.45324,-0.825589
RG100NF,51.453304,-0.819531
RG100NG,51.472793,-0.821545
RG100NH,51.467261,-0.827809
RG100NJ,51.474673,-0.820881
RG100NL,51.471174,-0.8215
RG100NN,51.474032,-0.816189
RG100NP,51.47396,-0.815255
RG100NR,51.473622,-0.819003
RG100NS,51.47143,-0.815795
RG100NT,51.477454,-0.809372
RG100NU,51.472302,-0.811338
RG100NX,51.470485,-0.811313
RG100NY,51.465078,-0.807495
RG100PA,51.465692,-0.810387
RG100PB,51.464772,-0.80566
RG100PD,51.463889,-0.814159
RG100PE,51.464673,-0.810097
RG100PF,51.464357,-0.810825
RG100PG,51.46468,-0.804641
RG100PH,51.464455,-0.803668
RG100PJ,51.464888,-0.81798
RG100PL,51.470991,-0.80354
RG100PN,51.465215,-0.799528
RG100PP,51.465439,-0.79879
RG100PR,51.462129,-0.802231
RG100PS,51.462378,-0.802786
RG100PT,51.462651,-0.802906
RG100PU,51.461693,-0.802675
RG100PX,51.46196,-0.793642
RG100PY,51.463095,-0.79295
RG100QA,51.466336,-0.795053
RG100QB,51.467863,-0.795804
RG100QD,51.469347,-0.793847
RG100QE,51.468208,-0.785674
RG100QH,51.468557,-0.775757
RG100QJ,51.45985,-0.800924
RG100QL,51.46006,-0.801206
RG100QN,51.45984,-0.80874
RG100QP,51.460645,-0.806603
RG100QQ,51.469557,-0.777617
RG100QR,51.459292,-0.803325
RG100RA,51.464435,-0.867829
RG100RB,51.456788,-0.84889
RG100RD,51.452085,-0.840733
RG100RE,51.451923,-0.841629
RG100RF,51.482835,-0.799298
RG100RG,51.455808,-0.84985
RG100RJ,51.450588,-0.845589
RG100RL,51.452529,-0.839064
RG100RN,51.451035,-0.838929
RG100RP,51.451198,-0.839069
RG100RQ,51.451083,-0.847637
RG100RR,51.446043,-0.839717
RG100RS,51.442874,-0.83751
RG100RT,51.441105,-0.851586
RG100RU,51.451316,-0.848423
RG100RW,51.451117,-0.840826
RG100RX,51.449005,-0.849373
RG100RY,51.453353,-0.849707
RG100RZ,51.454247,-0.85946
RG100SA,51.453673,-0.850217
RG100SB,51.455499,-0.851236
RG100SD,51.453928,-0.853409
RG100SE,51.453726,-0.860247
RG100SF,51.454514,-0.857295
RG100SG,51.455004,-0.860492
RG100SH,51.451876,-0.859764
RG100SJ,51.450596,-0.855694
RG100SL,51.449786,-0.857528
RG100SN,51.450393,-0.856847
RG100SP,51.446151,-0.859979
RG100SQ,51.447483,-0.866489
RG100SR,51.445137,-0.860191
RG100SS,51.450528,-0.865324
RG100ST,51.45159,-0.860851
RG100SU,51.446666,-0.869521
RG100SW,51.455186,-0.852413
RG100SX,51.446934,-0.868259
RG100SY,51.43928,-0.856236
RG100SZ,51.439282,-0.856218
RG100TA,51.440629,-0.860821
RG100TB,51.43945,-0.861656
RG100TD,51.451867,-0.843156
RG100TE,51.435999,-0.857091
RG100TF,51.43671,-0.861019
RG100TG,51.438152,-0.86412
RG100TH,51.44207,-0.868483
RG100TJ,51.440036,-0.869238
RG100TN,51.440456,-0.868836
RG100TP,51.44583,-0.865681
RG100TR,51.438634,-0.87028
RG100TT,51.439681,-0.868859
RG100TY,51.442834,-0.868464
RG100UA,51.466808,-0.88628
RG100UB,51.465583,-0.882308
RG100UD,51.462838,-0.877557
RG100UE,51.465533,-0.880082
RG100XA,51.467462,-0.856352
RG100XH,51.468545,-0.855778
RG100XJ,51.469819,-0.854638
RG100XL,51.469202,-0.855848
RG100XN,51.469506,-0.853911
RG100XP,51.469885,-0.853067
RG100XR,51.468771,-0.854146
RG100XS,51.470365,-0.855229
RG100XT,51.468418,-0.856616
RG100XU,51.467927,-0.855189
RG100XX,51.467472,-0.857331
RG108AA,51.500352,-0.866306
RG108AB,51.50081,-0.862462
RG108AD,51.500863,-0.86334
RG108AE,51.502048,-0.859463
RG108AG,51.502425,-0.859339
RG108AH,51.503429,-0.856096
RG108AJ,51.50316,-0.855474
RG108AL,51.494172,-0.851262
RG108AP,51.502458,-0.860745
RG108AQ,51.498107,-0.861924
RG108AR,51.504349,-0.860079
RG108AS,51.503603,-0.862907
RG108AT,51.504853,-0.861238
RG108AU,51.504776,-0.861672
RG108AW,51.502437,-0.846804
RG108AX,51.502368,-0.862726
RG108AY,51.504182,-0.859698
RG108BA,51.50375,-0.857894
RG108BB,51.50033,-0.861221
RG108BD,51.500731,-0.860836
RG108BE,51.500529,-0.861345
RG108BG,51.501525,-0.858324
RG108BH,51.501833,-0.856731
RG108BJ,51.502343,-0.856503
RG108BL,51.503715,-0.861449
RG108BN,51.499754,-0.860299
RG108BP,51.501473,-0.862244
RG108BQ,51.500336,-0.861869
RG108BS,51.50139,-0.866669
RG108BU,51.501732,-0.869278
RG108BW,51.502725,-0.852329
RG108BX,51.503424,-0.857657
RG108BY,51.501341,-0.869807
RG108DA,51.502445,-0.869798
RG108DD,51.499508,-0.870159
RG108DE,51.499907,-0.87048
RG108DF,51.518016,-0.848943
RG108DG,51.498278,-0.87029
RG108DH,51.498816,-0.871084
RG108DJ,51.494011,-0.874472
RG108DL,51.494244,-0.86699
RG108DN,51.494177,-0.865388
RG108DP,51.494149,-0.865538
RG108DR,51.499053,-0.868658
RG108DS,51.490392,-0.871292
RG108DT,51.499464,-0.867495
RG108DU,51.499605,-0.866209
RG108DW,51.499048,-0.866223
RG108DX,51.500012,-0.867366
RG108DY,51.498985,-0.86438
RG108EA,51.499583,-0.861869
RG108EB,51.498614,-0.863266
RG108ED,51.498645,-0.860859
RG108EE,51.496333,-0.857964
RG108EP,51.500858,-0.870985
RG108EQ,51.501705,-0.863938
RG108ER,51.519713,-0.832296
RG108ET,51.50144,-0.870961
RG108EU,51.499262,-0.873522
RG108EW,51.518342,-0.839119
RG108EX,51.497856,-0.876005
RG108HB,51.501273,-0.876767
RG108HD,51.500709,-0.880084
RG108HE,51.501533,-0.880684
RG108HH,51.499987,-0.88429
RG108HJ,51.499156,-0.887873
RG108HL,51.495217,-0.880099
RG108HN,51.493309,-0.885768
RG108HR,51.500252,-0.875485
RG108HX,51.5041,-0.868715
RG108HY,51.503224,-0.869448
RG108HZ,51.504104,-0.869354
RG108JA,51.503722,-0.868844
RG108JB,51.507255,-0.868565
RG108JD,51.507832,-0.868973
RG108JE,51.503829,-0.867819
RG108JG,51.503179,-0.868483
RG108JH,51.502661,-0.867949
RG108JJ,51.50457,-0.863564
RG108JL,51.505716,-0.865885
RG108JP,51.501403,-0.868066
RG108JR,51.501574,-0.868062
RG108JS,51.501157,-0.868677
RG108JU,51.502316,-0.864802
RG108JX,51.500664,-0.86491
RG108JY,51.502346,-0.866112
RG108LA,51.503959,-0.85506
RG108LB,51.503956,-0.852212
RG108LD,51.503821,-0.851279
RG108LE,51.504601,-0.852916
RG108LF,51.504077,-0.854543
RG108LG,51.509359,-0.870621
RG108LH,51.509089,-0.873246
RG108LJ,51.510088,-0.875402
RG108LL,51.503169,-0.866524
RG108LN,51.500759,-0.865575
RG108LP,51.503431,-0.867406
RG108LR,51.504781,-0.858502
RG108LS,51.504609,-0.850092
RG108LT,51.515614,-0.861041
RG108LU,51.518315,-0.850309
RG108LW,51.522305,-0.848248
RG108LY,51.520434,-0.85001
RG108LZ,51.519818,-0.84955
RG108NB,51.521455,-0.847751
RG108ND,51.519773,-0.849273
RG108NE,51.523548,-0.849341
RG108NJ,51.526187,-0.853527
RG108NL,51.527305,-0.852893
RG108NP,51.528536,-0.859907
RG108NR,51.532015,-0.861901
RG108NS,51.531367,-0.862811
RG108NT,51.524689,-0.849913
RG108NU,51.52123,-0.86868
RG108NX,51.527236,-0.863976
RG108PA,51.522996,-0.861689
RG108PB,51.520239,-0.86944
RG108PD,51.519168,-0.870494
RG108PE,51.5197,-0.873493
RG108PH,51.511526,-0.868781
RG108PJ,51.513125,-0.868597
RG108PL,51.503683,-0.866699
RG108PU,51.513674,-0.850224
RG108PX,51.518477,-0.849397
RG108PY,51.520165,-0.845256
RG108PZ,51.513336,-0.850329
RG108QB,51.519353,-0.844301
RG108QD,51.521118,-0.846433
RG108QE,51.521309,-0.839044
RG108QG,51.519805,-0.838852
RG108QJ,51.514025,-0.839291
RG108QL,51.523863,-0.843899
RG108QN,51.527462,-0.84203
RG108QP,51.52221,-0.841082
RG108QS,51.51931,-0.829933
RG108QT,51.520204,-0.833052
RG108QU,51.518971,-0.831152
RG108QX,51.518862,-0.830103
RG108QY,51.520021,-0.824433
RG108QZ,51.519803,-0.822392
RG108WZ,51.457625,-0.945636
